merchant_id,merchant_name,merchant_category,merchant_size,onboarding_date,merchant_status,settlement_cycle,registered_governorate,registered_city
M04189,Prime Market 4189,Grocery,Micro,2024-05-20,Active,T+2,Giza,Faisal - Central
M04190,Quick Tech 4190,Electronics,Small,2024-06-04,Active,T+1,Damietta,Damietta
M04191,Royal Kitchen 4191,Restaurants,Small,2021-06-11,Active,T+1,Monufia,Ashmoun - Central
M04192,Nova Mart 4192,Grocery,Small,2022-03-31,Active,T+1,Alexandria,Sidi Gaber - Central
M04193,Pyramid Mobile 4193,Telecom,Micro,2024-10-05,Active,T+2,Dakahlia,Aga - Central
M04194,Blue Mobile 4194,Telecom,Medium,2022-09-01,Active,T+1,Giza,Sheikh Zayed
M04195,Golden Transit 4195,Transportation,Small,2024-11-15,Active,T+1,Sohag,Girga
M04196,Cairo Transit 4196,Transportation,Small,2021-04-30,Active,T+2,Beheira,Rashid
M04197,Prime Foods 4197,Grocery,Micro,2022-12-10,Active,T+2,Giza,Haram - Central
M04198,Delta Market 4198,Grocery,Small,2025-06-28,Active,T+1,Alexandria,Sidi Gaber
M04199,Delta Pharmacy 4199,Pharmacy,Micro,2024-06-15,Temporarily Suspended,T+0,Dakahlia,Belqas
M04200,Lotus Bites 4200,Restaurants,Enterprise,2024-06-12,Active,T+2,Giza,Sheikh Zayed - Central
M04201,Royal Care 4201,Pharmacy,Medium,2022-03-06,Active,T+2,Beheira,Nubaria - Central
M04202,Pyramid Cinema 4202,Entertainment,Small,2022-09-15,Active,T+0,Dakahlia,Mit Ghamr - Central
M04203,Smart Electronics 4203,Electronics,Micro,2024-09-01,Active,T+2,Cairo,Heliopolis
M04204,Elite Transit 4204,Transportation,Micro,2021-01-29,Active,T+2,Alexandria,Stanley - Central
M04205,Prime Mart 4205,Grocery,Micro,2023-01-07,Active,T+1,Sohag,Tahta
M04206,Blue Style 4206,Fashion,Small,2021-03-07,Active,T+0,Cairo,Mokattam
M04207,Metro Style 4207,Fashion,Micro,2024-12-05,Active,T+1,Cairo,Maadi - Central
M04208,Quick Health 4208,Healthcare,Small,2021-03-28,Active,T+2,Qena,Qena
M04209,Cairo Transit 4209,Transportation,Micro,2022-07-16,Active,T+1,Giza,Faisal
M04210,Metro Ride 4210,Transportation,Small,2024-07-26,Active,T+1,Cairo,New Cairo - Central
M04211,Royal Mart 4211,Grocery,Medium,2023-10-29,Active,T+1,Alexandria,Sidi Gaber - Central
M04212,Pyramid Fun 4212,Entertainment,Small,2025-10-24,Active,T+2,Giza,Dokki
M04213,Nova Cinema 4213,Entertainment,Small,2022-09-26,Active,T+2,Ismailia,Fayed - Central
M04214,Nova Academy 4214,Education,Small,2021-11-18,Active,T+1,Sohag,Akhmim
M04215,Delta Foods 4215,Grocery,Small,2024-06-20,Active,T+0,Damietta,Faraskour
M04216,Nova Store 4216,E-Commerce,Micro,2022-07-29,Active,T+1,Giza,Mohandessin
M04217,Nova Fuel 4217,Fuel,Medium,2025-09-20,Active,T+1,Giza,Dokki - Central
M04218,Nile Pharmacy 4218,Pharmacy,Enterprise,2021-02-28,Active,T+1,Kafr El Sheikh,Sidi Salem - Central
M04219,Golden Mart 4219,Grocery,Micro,2021-11-30,Temporarily Suspended,T+2,Beni Suef,New Beni Suef
M04220,Pyramid Clinic 4220,Healthcare,Micro,2024-06-23,Active,T+0,Suez,Ain Sokhna - Central
M04221,Lotus Care 4221,Pharmacy,Micro,2024-09-07,Active,T+1,Monufia,Shebin El Kom - Central
M04222,Urban Wear 4222,Fashion,Micro,2024-10-23,Active,T+0,Giza,Sheikh Zayed - Central
M04223,Elite Transit 4223,Transportation,Small,2023-01-13,Active,T+0,Giza,Faisal
M04224,Pyramid Health 4224,Healthcare,Small,2022-03-06,Active,T+1,Cairo,Shubra
M04225,Delta Style 4225,Fashion,Small,2021-01-09,Active,T+1,Giza,Mohandessin
M04226,Lotus Wear 4226,Fashion,Small,2024-12-07,Active,T+1,Giza,6th of October
M04227,Blue Care 4227,Pharmacy,Small,2023-03-17,Active,T+0,Cairo,New Cairo
M04228,Cairo Bites 4228,Restaurants,Micro,2022-12-11,Active,T+1,Dakahlia,Aga - Central
M04229,Green Wear 4229,Fashion,Micro,2021-12-18,Active,T+1,Alexandria,Stanley - Central
M04230,Delta Foods 4230,Grocery,Medium,2022-04-30,Active,T+1,Sohag,Tahta
M04231,Smart Academy 4231,Education,Micro,2022-09-26,Active,T+2,Beni Suef,Nasser - Central
M04232,Sun Transit 4232,Transportation,Micro,2024-05-02,Active,T+1,Sharqia,Zagazig
M04233,Pyramid Style 4233,Fashion,Micro,2024-01-16,Active,T+2,Giza,6th of October
M04234,Quick Market 4234,Grocery,Micro,2023-10-13,Active,T+1,Giza,Haram - Central
M04235,Smart Style 4235,Fashion,Micro,2025-11-02,Active,T+0,Alexandria,Miami
M04236,Metro Online 4236,E-Commerce,Small,2023-12-27,Offboarded,T+1,Beheira,Kafr El Dawwar
M04237,Smart Station 4237,Fuel,Micro,2022-08-19,Active,T+1,Giza,Imbaba - Central
M04238,Delta Market 4238,Grocery,Small,2022-06-05,Active,T+1,Minya,Beni Mazar
M04239,Green Foods 4239,Grocery,Micro,2021-08-20,Offboarded,T+1,Giza,Faisal - Central
M04240,Nile Learning 4240,Education,Small,2021-03-28,Active,T+1,Cairo,Maadi - Central
M04241,Elite Academy 4241,Education,Small,2026-02-22,Active,T+1,Beni Suef,Nasser - Central
M04242,Pyramid Wear 4242,Fashion,Medium,2024-06-02,Active,T+1,Alexandria,Borg El Arab - Central
M04243,Prime Clinic 4243,Healthcare,Small,2021-02-10,Active,T+0,Damietta,Ras El Bar
M04244,Prime Electronics 4244,Electronics,Small,2021-08-15,Active,T+2,Qena,Qus
M04245,Prime Pharmacy 4245,Pharmacy,Small,2024-01-24,Active,T+1,Alexandria,Agami
M04246,Urban Online 4246,E-Commerce,Enterprise,2024-06-13,Active,T+2,Minya,Minya
M04247,Quick Pharmacy 4247,Pharmacy,Micro,2024-08-17,Active,T+2,Giza,Imbaba - Central
M04248,Elite Mart 4248,Grocery,Small,2022-01-22,Active,T+0,Dakahlia,Mansoura - Central
M04249,Lotus Station 4249,Fuel,Micro,2023-12-31,Active,T+1,Beheira,Rashid - Central
M04250,Nova Fun 4250,Entertainment,Micro,2022-12-30,Active,T+1,Gharbia,Tanta - Central
M04251,Golden Clinic 4251,Healthcare,Small,2024-01-06,Active,T+0,Cairo,Shubra - Central
M04252,Golden Kitchen 4252,Restaurants,Medium,2023-11-28,Active,T+1,Cairo,New Cairo - Central
M04253,Smart Transit 4253,Transportation,Small,2022-01-30,Active,T+1,Gharbia,El Mahalla El Kubra
M04254,Blue Ride 4254,Transportation,Medium,2023-08-12,Active,T+2,Aswan,Edfu
M04255,Lotus Kitchen 4255,Restaurants,Small,2022-09-28,Active,T+0,Damietta,Damietta - Central
M04256,Blue Foods 4256,Grocery,Micro,2024-02-14,Offboarded,T+1,Luxor,Armant
M04257,Nova Station 4257,Fuel,Micro,2023-11-30,Active,T+1,Giza,Faisal
M04258,Sun Care 4258,Pharmacy,Medium,2021-10-18,Active,T+2,Cairo,Ain Shams
M04259,Quick Care 4259,Pharmacy,Medium,2023-03-24,Active,T+1,Cairo,Ain Shams - Central
M04260,Delta Transit 4260,Transportation,Micro,2023-04-02,Active,T+1,Cairo,Ain Shams - Central
M04261,Smart Bites 4261,Restaurants,Medium,2024-09-23,Active,T+1,Beni Suef,Beni Suef
M04262,Nile Ride 4262,Transportation,Medium,2023-03-27,Active,T+1,Cairo,Mokattam - Central
M04263,Sun Fun 4263,Entertainment,Small,2026-03-30,Active,Unknown,Gharbia,El Mahalla El Kubra
M04264,Metro Electronics 4264,Electronics,Medium,2022-09-18,Active,T+1,Cairo,Heliopolis - Central
M04265,Quick Online 4265,E-Commerce,Micro,2023-04-23,Active,T+2,Damietta,New Damietta - Central
M04266,Golden Care 4266,Pharmacy,Small,2021-03-16,Active,T+2,Gharbia,El Mahalla El Kubra - Central
M04267,Metro Cafe 4267,Restaurants,Small,2021-06-17,Active,T+1,Cairo,Heliopolis
M04268,Quick Health 4268,Healthcare,Medium,2022-12-01,Active,T+1,Giza,Imbaba
M04269,Nile Fuel 4269,Fuel,Small,2023-01-13,Active,T+1,Kafr El Sheikh,Sidi Salem - Central
M04270,Nova Style 4270,Fashion,Small,2021-11-29,Active,T+1,Dakahlia,Talkha - Central
M04271,Nile Tech 4271,Electronics,Small,2022-03-09,Active,T+2,Dakahlia,Talkha
M04272,Nova Health 4272,Healthcare,Micro,2026-04-01,Active,T+1,Beheira,Kafr El Dawwar
M04273,Golden Ride 4273,Transportation,Small,2024-11-04,Active,T+1,Qalyubia,Shubra El Kheima - Central
M04274,Delta Clinic 4274,Healthcare,Small,2023-08-01,Temporarily Suspended,T+0,Cairo,Downtown - Central
M04275,Green Connect 4275,Telecom,Enterprise,2024-01-25,Active,T+1,Suez,Suez - Central
M04276,Green Online 4276,E-Commerce,Medium,2023-10-18,Active,T+2,Giza,Mohandessin
M04277,Blue Foods 4277,Grocery,Micro,2023-06-07,Active,T+1,Cairo,Ain Shams
M04278,Blue Cinema 4278,Entertainment,Micro,2024-08-09,Active,T+2,Cairo,Ain Shams - Central
M04279,Urban Learning 4279,Education,Small,2021-06-28,Active,T+1,Alexandria,Agami - Central
M04280,Metro Foods 4280,Grocery,Micro,2024-02-15,Active,T+1,Giza,6th of October - Central
M04281,Golden Tech 4281,Electronics,Micro,2021-12-04,Active,T+1,Giza,Sheikh Zayed - Central
M04282,Blue Cafe 4282,Restaurants,Micro,2021-11-24,Active,T+0,Ismailia,Qantara
M04283,Family Mart 4283,Grocery,Medium,2023-09-07,Active,T+1,Cairo,Downtown
M04284,Prime Transit 4284,Transportation,Micro,2024-09-24,Active,T+1,Sohag,Akhmim
M04285,Nova Transit 4285,Transportation,Micro,2022-02-24,Active,T+2,Giza,Haram - Central
M04286,Metro Ride 4286,Transportation,Micro,2024-05-09,Active,T+0,Minya,Beni Mazar
M04287,Nile Ride 4287,Transportation,Micro,2021-08-28,Active,T+1,Qena,Qena
M04288,Sun Market 4288,Grocery,Small,2022-09-11,Active,T+1,Cairo,Mokattam
M04289,Elite Cafe 4289,Restaurants,Micro,2023-01-14,Active,T+1,Assiut,New Assiut
M04290,Nile Station 4290,Fuel,Small,2021-10-22,Active,T+1,Giza,Haram
M04291,Royal Bites 4291,Restaurants,Small,2023-08-03,Active,T+1,Dakahlia,Aga
M04292,Royal Academy 4292,Education,Small,2022-10-02,Active,T+1,Gharbia,Tanta - Central
M04293,Urban Pharmacy 4293,Pharmacy,Small,2024-01-14,Active,T+2,Cairo,New Cairo
M04294,Smart Pharmacy 4294,Pharmacy,Micro,2024-01-09,Active,T+1,Giza,Haram - Central
M04295,Delta Market 4295,Grocery,Small,2021-06-12,Active,T+1,Giza,Sheikh Zayed - Central
M04296,Lotus Market 4296,Grocery,Medium,2023-01-19,Active,T+1,Alexandria,Smouha - Central
M04297,Nova Market 4297,Grocery,Micro,2025-01-11,Active,T+1,Qalyubia,Khanka - Central
M04298,Sun Mobile 4298,Telecom,Small,2024-10-31,Active,T+2,Cairo,Ain Shams
M04299,Blue Bites 4299,Restaurants,Micro,2024-03-03,Active,T+1,Alexandria,Stanley
M04300,Cairo Care 4300,Pharmacy,Small,2022-10-29,Active,T+0,Alexandria,Borg El Arab - Central
M04301,Lotus Wear 4301,Fashion,Small,2024-10-02,Active,T+1,Cairo,Maadi - Central
M04302,Smart Ride 4302,Transportation,Micro,2024-12-31,Active,T+0,Alexandria,Stanley
M04303,Blue Bites 4303,Restaurants,Small,2025-01-13,Active,T+0,Gharbia,El Mahalla El Kubra - Central
M04304,Golden Market 4304,Grocery,Micro,2023-12-13,Active,T+2,Sohag,Sohag
M04305,Delta Mart 4305,Grocery,Micro,2023-06-09,Active,T+1,Dakahlia,Belqas
M04306,Royal Cinema 4306,Entertainment,Micro,2023-01-23,Active,T+1,Giza,Haram - Central
M04307,Family Care 4307,Pharmacy,Micro,2024-03-13,Active,T+0,Dakahlia,Mit Ghamr
M04308,Lotus Market 4308,Grocery,Medium,2023-01-27,Temporarily Suspended,T+0,Giza,Dokki
M04309,Lotus Foods 4309,Grocery,Micro,2024-05-15,Active,T+0,Cairo,Maadi - Central
M04310,Quick Online 4310,E-Commerce,Small,2024-07-22,Active,T+1,Cairo,Heliopolis
M04311,Green Pharmacy 4311,Pharmacy,Small,2025-02-20,Active,T+1,Kafr El Sheikh,Baltim - Central
M04312,Nile Style 4312,Fashion,Micro,2022-04-21,Active,T+0,Cairo,Mokattam
M04313,Delta Cafe 4313,Restaurants,Small,2021-01-27,Active,T+1,Suez,Suez - Central
M04314,Lotus Foods 4314,Grocery,Small,2023-04-09,Active,T+1,Giza,Mohandessin - Central
M04315,Elite Market 4315,Grocery,Small,2021-11-22,Active,T+1,Fayoum,Fayoum - Central
M04316,Nile Station 4316,Fuel,Small,2025-05-14,Active,T+2,Cairo,Maadi
M04317,Metro Kitchen 4317,Restaurants,Micro,2022-12-25,Active,T+1,Gharbia,El Mahalla El Kubra - Central
M04318,Prime Market 4318,Grocery,Micro,2024-05-30,Active,T+2,Cairo,Nasr City - Central
M04319,Urban Kitchen 4319,Restaurants,Micro,2023-03-03,Active,T+1,Beheira,Rashid
M04320,Smart Bites 4320,Restaurants,Micro,2022-05-26,Active,T+2,Cairo,Nasr City - Central
M04321,Pyramid Store 4321,E-Commerce,Enterprise,2024-07-10,Active,T+1,Port Said,Port Fouad - Central
M04322,Blue Electronics 4322,Electronics,Micro,2021-07-17,Active,T+0,Giza,Haram - Central
M04323,Family Bites 4323,Restaurants,Micro,2023-04-20,Active,T+1,Kafr El Sheikh,Sidi Salem - Central
M04324,Family Pharmacy 4324,Pharmacy,Micro,2022-09-09,Active,T+0,Monufia,Menouf - Central
M04325,Blue Fuel 4325,Fuel,Micro,2025-08-31,Active,T+2,Cairo,Shubra
M04326,Sun Ride 4326,Transportation,Micro,2025-01-03,Offboarded,T+1,Cairo,Maadi - Central
M04327,Urban Ride 4327,Transportation,Medium,2024-10-28,Active,T+1,Alexandria,Smouha - Central
M04328,Royal Kitchen 4328,Restaurants,Micro,2022-02-27,Active,T+1,Cairo,Maadi - Central
M04329,Quick Foods 4329,Grocery,Small,2022-04-09,Active,T+1,Port Said,Port Fouad - Central
M04330,Cairo Cafe 4330,Restaurants,Small,2022-08-03,Active,T+1,Damietta,Ras El Bar - Central
M04331,Quick Mobile 4331,Telecom,Micro,2025-07-31,Active,T+1,Cairo,Downtown - Central
M04332,Family Learning 4332,Education,Medium,2023-05-19,Active,T+1,Alexandria,Borg El Arab - Central
M04333,Nova Care 4333,Pharmacy,Small,2024-04-12,Active,T+1,Giza,Dokki
M04334,Royal Care 4334,Pharmacy,Micro,2024-05-07,Active,T+0,Cairo,Heliopolis - Central
M04335,Family Station 4335,Fuel,Medium,2021-08-27,Active,T+0,Giza,6th of October
M04336,Green Ride 4336,Transportation,Small,2025-11-07,Active,T+0,Cairo,Heliopolis - Central
M04337,Family Mart 4337,Grocery,Micro,2024-03-28,Active,T+1,Cairo,Downtown
M04338,Lotus Health 4338,Healthcare,Medium,2022-08-17,Active,T+1,Qalyubia,Obour - Central
M04339,Blue Cafe 4339,Restaurants,Small,2025-01-09,Active,T+2,Alexandria,Miami
M04340,Delta Electronics 4340,Electronics,Micro,2021-07-08,Active,T+1,Monufia,Shebin El Kom - Central
M04341,Family Style 4341,Fashion,Medium,2022-04-22,Active,T+1,Giza,Dokki
M04342,Metro Store 4342,E-Commerce,Medium,2023-02-13,Active,T+1,Cairo,New Cairo - Central
M04343,Sun Fuel 4343,Fuel,Small,2023-01-14,Active,T+0,Alexandria,Sidi Gaber - Central
M04344,Elite Learning 4344,Education,Small,2022-03-31,Active,T+2,Alexandria,Miami
M04345,Lotus Transit 4345,Transportation,Small,2024-11-05,Active,T+0,Monufia,Shebin El Kom
M04346,Pyramid Store 4346,E-Commerce,Enterprise,2022-06-14,Active,T+0,Gharbia,Tanta - Central
M04347,Family Foods 4347,Grocery,Micro,2022-04-13,Active,T+0,Cairo,Mokattam
M04348,Cairo Care 4348,Pharmacy,Medium,2023-11-24,Active,T+1,Giza,Haram - Central
M04349,Elite Foods 4349,Grocery,Small,2023-06-22,Active,T+1,Cairo,Ain Shams - Central
M04350,Prime Mart 4350,Grocery,Micro,2021-07-13,Active,T+1,Matrouh,Siwa
M04351,Elite Electronics 4351,Electronics,Micro,2025-09-27,Active,T+1,Giza,Mohandessin
M04352,Delta Electronics 4352,Electronics,Micro,2024-09-05,Active,T+1,Qena,Qus
M04353,Pyramid Bites 4353,Restaurants,Micro,2021-11-20,Active,T+1,Giza,Sheikh Zayed - Central
M04354,Family Care 4354,Pharmacy,Medium,2022-09-15,Temporarily Suspended,T+1,Giza,Dokki - Central
M04355,Smart Online 4355,E-Commerce,Micro,2023-04-18,Active,T+1,Giza,Imbaba
M04356,Blue Store 4356,E-Commerce,Micro,2022-12-18,Active,T+1,Sohag,Girga
M04357,Metro Cafe 4357,Restaurants,Micro,2026-05-10,Temporarily Suspended,T+0,Cairo,New Cairo
M04358,Royal Online 4358,E-Commerce,Small,2023-03-06,Temporarily Suspended,T+1,Gharbia,Tanta
M04359,Nile Academy 4359,Education,Medium,2025-10-06,Active,T+1,Cairo,Heliopolis - Central
M04360,Green Mart 4360,Grocery,Medium,2025-05-13,Active,T+1,Sharqia,10th of Ramadan
M04361,Nile Market 4361,Grocery,Micro,2025-11-19,Active,T+1,Giza,Imbaba
M04362,Quick Online 4362,E-Commerce,Small,2024-10-13,Active,T+2,Gharbia,Kafr El Zayat - Central
M04363,Nova Electronics 4363,Electronics,Small,2023-01-08,Active,T+1,Sharqia,Zagazig - Central
M04364,Metro Mart 4364,Grocery,Micro,2025-08-18,Active,T+0,Alexandria,Agami - Central
M04365,Elite Foods 4365,Grocery,Small,2026-04-17,Active,T+0,Qena,Qena
M04366,Prime Pharmacy 4366,Pharmacy,Micro,2025-02-06,Active,T+1,Cairo,Heliopolis - Central
M04367,Nile Online 4367,E-Commerce,Micro,2021-02-04,Active,T+1,Giza,Haram - Central
M04368,Prime Care 4368,Pharmacy,Micro,2021-04-13,Active,T+1,Cairo,Maadi
M04369,Nova Wear 4369,Fashion,Micro,2022-08-30,Active,T+0,Minya,Beni Mazar - Central
M04370,Nile Fun 4370,Entertainment,Micro,2025-09-12,Active,T+2,Dakahlia,Mansoura
M04371,Lotus Wear 4371,Fashion,Enterprise,2024-10-01,Active,T+1,Giza,Faisal - Central
M04372,Golden Store 4372,E-Commerce,Small,2023-02-07,Active,T+1,Dakahlia,Mit Ghamr - Central
M04373,Lotus Mart 4373,Grocery,Micro,2023-12-08,Active,T+1,Giza,Imbaba
M04374,Green Transit 4374,Transportation,Micro,2022-03-21,Active,T+1,Fayoum,Ibshaway
M04375,Blue Fun 4375,Entertainment,Micro,2022-05-17,Active,T+1,Alexandria,Sidi Gaber - Central
M04376,Blue Fun 4376,Entertainment,Small,2021-05-19,Active,T+1,Qalyubia,Obour
M04377,Smart Health 4377,Healthcare,Enterprise,2024-04-12,Active,T+0,Giza,Dokki - Central
M04378,Quick Pharmacy 4378,Pharmacy,Small,2023-07-04,Active,T+2,Cairo,Maadi
M04379,Lotus Ride 4379,Transportation,Enterprise,2023-11-28,Active,T+0,Giza,Imbaba - Central
M04380,Cairo Fuel 4380,Fuel,Medium,2021-06-01,Active,T+2,Luxor,Luxor
M04381,Sun Market 4381,Grocery,Small,2021-04-26,Active,T+1,Giza,Sheikh Zayed - Central
M04382,Pyramid Foods 4382,Grocery,Medium,2024-07-10,Active,T+2,Giza,Faisal
M04383,Blue Tech 4383,Electronics,Small,2021-06-07,Active,T+1,Port Said,Port Fouad - Central
M04384,Smart Bites 4384,Restaurants,Micro,2022-02-01,Temporarily Suspended,T+1,Giza,Faisal - Central
M04385,Prime Wear 4385,Fashion,Small,2021-09-01,Active,T+2,Fayoum,Sinnuris - Central
M04386,Family Market 4386,Grocery,Small,2021-09-03,Active,T+0,Port Said,Port Fouad - Central
M04387,Lotus Ride 4387,Transportation,Medium,2023-09-25,Active,T+0,Cairo,Ain Shams
M04388,Golden Cinema 4388,Entertainment,Micro,2022-09-11,Active,T+1,Sohag,Sohag
M04389,Urban Bites 4389,Restaurants,Small,2024-03-14,Active,T+2,Cairo,Shubra
M04390,Family Wear 4390,Fashion,Micro,2023-01-19,Active,T+1,Dakahlia,Aga
M04391,Quick Mart 4391,Grocery,Medium,2023-05-07,Active,T+2,Alexandria,Stanley
M04392,Family Bites 4392,Restaurants,Micro,2021-11-10,Active,T+1,Cairo,Nasr City
M04393,Lotus Foods 4393,Grocery,Micro,2024-05-16,Active,T+1,Giza,Sheikh Zayed
M04394,Pyramid Style 4394,Fashion,Small,2022-06-07,Active,T+1,Alexandria,Sidi Gaber - Central
M04395,Sun Clinic 4395,Healthcare,Micro,2023-09-26,Active,T+1,Luxor,Luxor
M04396,Prime Fun 4396,Entertainment,Micro,2022-07-22,Offboarded,T+1,Giza,6th of October - Central
M04397,Green Care 4397,Pharmacy,Micro,2021-05-31,Active,T+0,Cairo,Maadi
M04398,Sun Mart 4398,Grocery,Micro,2024-06-04,Active,T+1,Giza,6th of October - Central
M04399,Royal Fuel 4399,Fuel,Micro,2022-10-20,Active,T+1,Kafr El Sheikh,Sidi Salem - Central
M04400,Nile Style 4400,Fashion,Medium,2024-10-26,Active,T+1,Sohag,Tahta
M04401,Sun Electronics 4401,Electronics,Enterprise,2024-03-29,Active,T+1,Cairo,Downtown - Central
M04402,Royal Ride 4402,Transportation,Medium,2021-07-19,Active,T+1,Alexandria,Smouha
M04403,Delta Health 4403,Healthcare,Enterprise,2023-12-09,Active,T+2,Assiut,Manfalut
M04404,Smart Pharmacy 4404,Pharmacy,Micro,2023-05-25,Active,T+1,Sharqia,Belbeis
M04405,Urban Academy 4405,Education,Small,2024-05-13,Temporarily Suspended,T+0,Monufia,Ashmoun
M04406,Cairo Station 4406,Fuel,Small,2021-12-03,Active,T+1,Cairo,Maadi - Central
M04407,Urban Cafe 4407,Restaurants,Small,2021-11-28,Active,T+0,Minya,Beni Mazar
M04408,Nile Pharmacy 4408,Pharmacy,Micro,2022-11-30,Active,T+2,Sharqia,10th of Ramadan
M04409,Elite Tech 4409,Electronics,Medium,2021-07-20,Active,T+1,North Sinai,Bir El Abd
M04410,Delta Store 4410,E-Commerce,Medium,2022-07-21,Active,T+2,Alexandria,Sidi Gaber - Central
M04411,Green Clinic 4411,Healthcare,Small,2024-05-14,Active,T+1,Assiut,Assiut
M04412,Lotus Fun 4412,Entertainment,Medium,2023-12-03,Active,T+1,Ismailia,Ismailia - Central
M04413,Family Mart 4413,Grocery,Medium,2026-05-05,Active,T+2,Alexandria,Sidi Gaber - Central
M04414,Urban Cafe 4414,Restaurants,Micro,2023-02-25,Active,T+0,Cairo,Heliopolis - Central
M04415,Green Learning 4415,Education,Micro,2022-10-11,Active,T+1,Gharbia,Zefta
M04416,Sun Cafe 4416,Restaurants,Small,2022-01-13,Active,T+1,Giza,Imbaba
M04417,Cairo Wear 4417,Fashion,Medium,2024-09-08,Active,T+0,Cairo,Nasr City - Central
M04418,Metro Bites 4418,Restaurants,Enterprise,2024-10-26,Active,T+2,Giza,Mohandessin - Central
M04419,Metro Station 4419,Fuel,Medium,2024-04-27,Active,T+1,Sharqia,10th of Ramadan
M04420,Metro Online 4420,E-Commerce,Small,2022-07-12,Active,T+1,Cairo,Ain Shams - Central
M04421,Delta Market 4421,Grocery,Small,2024-04-12,Active,T+1,Cairo,Mokattam - Central
M04422,Golden Fuel 4422,Fuel,Micro,2021-03-23,Active,T+0,Ismailia,Qantara
M04423,Nova Health 4423,Healthcare,Micro,2021-01-05,Active,T+0,Cairo,Heliopolis
M04424,Delta Mobile 4424,Telecom,Medium,2023-05-30,Active,T+2,Beheira,Rashid - Central
M04425,Delta Fuel 4425,Fuel,Micro,2023-12-23,Active,T+1,Assiut,Dairut
M04426,Royal Bites 4426,Restaurants,Micro,2021-09-06,Active,T+2,Cairo,Ain Shams
M04427,Delta Market 4427,Grocery,Micro,2024-09-24,Active,T+1,Cairo,Mokattam
M04428,Metro Style 4428,Fashion,Small,2024-02-02,Active,T+0,New Valley,Kharga
M04429,Smart Pharmacy 4429,Pharmacy,Micro,2024-06-16,Active,T+1,Giza,Faisal
M04430,Nile Kitchen 4430,Restaurants,Micro,2026-01-14,Active,T+0,Giza,Haram - Central
M04431,Sun Foods 4431,Grocery,Small,2023-07-17,Active,T+1,Beheira,Kafr El Dawwar - Central
M04432,Metro Foods 4432,Grocery,Small,2025-04-06,Active,T+1,Suez,Suez - Central
M04433,Royal Wear 4433,Fashion,Micro,2022-01-02,Active,T+1,Beheira,Damanhur
M04434,Sun Style 4434,Fashion,Small,2022-07-31,Active,T+1,Dakahlia,Aga
M04435,Cairo Learning 4435,Education,Micro,2021-06-15,Active,T+1,Alexandria,Sidi Gaber - Central
M04436,Royal Store 4436,E-Commerce,Small,2024-01-24,Active,T+1,Cairo,Shubra
M04437,Delta Style 4437,Fashion,Micro,2021-11-16,Active,T+1,Minya,Minya
M04438,Metro Electronics 4438,Electronics,Micro,2021-08-29,Active,T+0,Giza,Haram
M04439,Urban Store 4439,E-Commerce,Micro,2024-08-11,Active,T+1,Giza,Faisal
M04440,Quick Transit 4440,Transportation,Micro,2021-07-29,Active,T+0,Alexandria,Agami - Central
M04441,Pyramid Cafe 4441,Restaurants,Micro,2021-07-21,Active,T+1,Cairo,Nasr City
M04442,Nova Online 4442,E-Commerce,Medium,2021-01-01,Active,T+1,Cairo,Mokattam - Central
M04443,Nile Cafe 4443,Restaurants,Small,2021-12-10,Active,T+1,Alexandria,Stanley - Central
M04444,Nile Style 4444,Fashion,Small,2022-06-30,Active,T+1,Qalyubia,Shubra El Kheima - Central
