account_id,customer_id,account_type,wallet_tier,account_status,opened_date,daily_limit_egp,current_balance_egp
A038317,C003485,Personal Wallet,Basic,Active,2025-02-10,10000.0,1546.49
A038318,C000605,Personal Wallet,Silver,Active,2025-01-16,20000.0,1126.29
A038319,C041107,Personal Wallet,Basic,Active,2024-03-08,10000.0,392.3
A038320,C026361,Personal Wallet,Basic,Active,2026-01-16,10000.0,272.61
A038321,C025538,Personal Wallet,Basic,Active,2025-01-03,10000.0,378.78
A038322,C026078,Personal Wallet,Silver,Active,2025-10-01,20000.0,1714.66
A038323,C032242,Personal Wallet,Basic,Active,2026-02-09,10000.0,1747.6
A038324,C016077,Personal Wallet,Basic,Active,2022-11-16,10000.0,1256.39
A038325,C021844,Personal Wallet,Basic,Active,2024-09-30,10000.0,1156.63
A038326,C004217,Personal Wallet,Silver,Suspended,2023-06-24,20000.0,388.75
A038327,C041120,Personal Wallet,Basic,Active,2025-02-22,10000.0,731.62
A038328,C023230,Personal Wallet,Basic,Active,2024-05-16,10000.0,984.28
A038329,C008579,Personal Wallet,Basic,Active,2023-10-21,10000.0,1465.58
A038330,C039601,Personal Wallet,Basic,Active,2022-02-21,10000.0,1392.06
A038331,C020760,Personal Wallet,Basic,Active,2023-11-13,10000.0,650.19
A038332,C010205,Personal Wallet,Gold,Active,2022-11-29,40000.0,2881.91
A038333,C012412,Personal Wallet,Basic,Active,2024-02-20,10000.0,1399.28
A038334,C019202,Personal Wallet,Silver,Active,2022-10-04,20000.0,368.73
A038335,C031628,Personal Wallet,Basic,Active,2025-09-19,10000.0,661.25
A038336,C041613,Personal Wallet,Silver,Active,2025-09-19,20000.0,2006.5
A038337,C026529,Personal Wallet,Silver,Active,2023-08-02,20000.0,812.72
A038338,C000734,Personal Wallet,Basic,Active,2023-09-30,10000.0,2639.68
A038339,C024119,Personal Wallet,Basic,Active,2022-08-08,10000.0,1370.47
A038340,C007375,Business Wallet,Business,Active,2023-03-11,80000.0,6518.61
A038341,C009374,Personal Wallet,Basic,Active,2026-01-22,10000.0,1433.6
A038342,C021289,Personal Wallet,Basic,Active,2025-09-08,10000.0,1048.35
A038343,C005885,Personal Wallet,Basic,Active,2022-06-03,10000.0,1767.71
A038344,C002381,Personal Wallet,Basic,Active,2024-11-19,10000.0,807.48
A038345,C031275,Personal Wallet,Basic,Active,2023-10-02,10000.0,407.78
A038346,C031176,Personal Wallet,Basic,Active,2023-01-30,10000.0,122.8
A038347,C007834,Personal Wallet,Basic,Active,2022-12-19,10000.0,1630.67
A038348,C016312,Personal Wallet,Silver,Active,2024-09-15,20000.0,501.31
A038349,C010512,Personal Wallet,Basic,Active,2022-10-04,10000.0,582.26
A038350,C044000,Personal Wallet,Silver,Active,2025-08-14,20000.0,2042.83
A038351,C001502,Personal Wallet,Gold,Active,2026-01-14,40000.0,2078.39
A038352,C022379,Personal Wallet,Gold,Active,2024-06-07,40000.0,1026.41
A038353,C036042,Personal Wallet,Gold,Active,2024-02-21,40000.0,3968.1
A038354,C038089,Personal Wallet,Gold,Active,2023-02-01,40000.0,3374.32
A038355,C005756,Personal Wallet,Basic,Active,2023-10-07,10000.0,2515.24
A038356,C003000,Personal Wallet,Gold,Suspended,2022-12-25,40000.0,3223.02
A038357,C036071,Personal Wallet,Basic,Active,2022-12-25,10000.0,487.54
A038358,C006048,Personal Wallet,Basic,Active,2023-12-21,10000.0,344.36
A038359,C042801,Personal Wallet,Basic,Active,2025-05-22,10000.0,1846.65
A038360,C027465,Personal Wallet,Basic,Active,2025-10-14,10000.0,1242.58
A038361,C005963,Personal Wallet,Basic,Active,2025-07-07,10000.0,1183.38
A038362,C022231,Personal Wallet,Silver,Active,2023-01-31,20000.0,1037.51
A038363,C042641,Personal Wallet,Basic,Active,2025-03-13,10000.0,1917.07
A038364,C029122,Personal Wallet,Silver,Active,2022-05-07,20000.0,2350.17
A038365,C006450,Personal Wallet,Gold,Active,2024-07-30,40000.0,1931.75
A038366,C041414,Personal Wallet,Basic,Active,2026-06-20,10000.0,259.33
A038367,C040278,Personal Wallet,Silver,Active,2025-09-13,20000.0,4828.04
A038368,C035450,Personal Wallet,Basic,Active,2026-01-16,10000.0,1533.8
A038369,C000038,Personal Wallet,Silver,Active,2024-10-08,20000.0,687.06
A038370,C016663,Business Wallet,Business,Active,2023-11-10,80000.0,29284.48
A038371,C003392,Personal Wallet,Basic,Active,2022-05-13,10000.0,101.63
A038372,C023400,Personal Wallet,Basic,Active,2022-05-07,10000.0,2764.05
A038373,C030522,Personal Wallet,Basic,Active,2023-04-20,10000.0,2658.15
A038374,C000684,Personal Wallet,Basic,Active,2022-11-30,10000.0,219.43
A038375,C013618,Personal Wallet,Basic,Suspended,2024-12-26,10000.0,2682.37
A038376,C006123,Personal Wallet,Basic,Active,2024-04-28,10000.0,1099.33
A038377,C017939,Personal Wallet,Gold,Active,2023-08-05,40000.0,5797.88
A038378,C025455,Personal Wallet,Basic,Active,2023-02-01,10000.0,969.7
A038379,C018367,Personal Wallet,Basic,Active,2022-04-13,10000.0,1330.56
A038380,C042883,Personal Wallet,Gold,Active,2023-09-14,40000.0,1317.26
A038381,C028381,Personal Wallet,Basic,Active,2024-07-25,10000.0,741.29
A038382,C041759,Personal Wallet,Silver,Active,2024-07-28,20000.0,1227.86
A038383,C023185,Personal Wallet,Silver,Active,2023-11-10,20000.0,2353.02
A038384,C017397,Personal Wallet,Basic,Active,2023-12-04,10000.0,94.87
A038385,C034106,Personal Wallet,Basic,Active,2022-07-11,10000.0,447.42
A038386,C024406,Personal Wallet,Basic,Active,2023-02-07,10000.0,927.14
A038387,C017344,Personal Wallet,Silver,Active,2023-01-03,20000.0,2373.73
A038388,C009074,Personal Wallet,Silver,Active,2025-05-04,20000.0,1304.17
A038389,C033672,Personal Wallet,Silver,Active,2023-05-13,20000.0,1782.81
A038390,C035319,Personal Wallet,Basic,Active,2022-11-18,10000.0,444.68
A038391,C018457,Personal Wallet,Gold,Active,2023-07-08,40000.0,3438.33
A038392,C012718,Personal Wallet,Basic,Active,2022-12-09,10000.0,2346.54
A038393,C004786,Personal Wallet,Basic,Active,2026-06-20,10000.0,101.86
A038394,C037361,Personal Wallet,Silver,Active,2024-02-16,20000.0,1808.86
A038395,C043515,Personal Wallet,Basic,Active,2025-11-26,10000.0,161.37
A038396,C037106,Personal Wallet,Basic,Active,2023-09-02,10000.0,786.78
A038397,C007269,Personal Wallet,Gold,Active,2022-09-22,40000.0,6420.43
A038398,C007957,Personal Wallet,Silver,Suspended,2025-11-18,20000.0,2531.97
A038399,C044338,Personal Wallet,Basic,Suspended,2025-01-26,10000.0,1134.16
A038400,C032436,Personal Wallet,Gold,Active,2025-06-22,40000.0,1611.55
A038401,C044693,Personal Wallet,Basic,Active,2024-08-25,10000.0,1335.64
A038402,C012642,Personal Wallet,Basic,Active,2022-10-14,10000.0,400.11
A038403,C005597,Personal Wallet,Gold,Active,2025-11-15,40000.0,6747.84
A038404,C010641,Personal Wallet,Gold,Active,2025-01-03,40000.0,2190.72
A038405,C011675,Personal Wallet,Basic,Active,2024-10-04,10000.0,778.64
A038406,C029636,Personal Wallet,Silver,Active,2022-12-11,20000.0,1554.42
A038407,C038667,Personal Wallet,Basic,Active,2022-09-03,10000.0,1102.77
A038408,C037478,Personal Wallet,Basic,Active,2022-06-21,10000.0,1040.15
A038409,C041935,Personal Wallet,Gold,Active,2023-03-16,40000.0,9236.11
A038410,C017411,Personal Wallet,Basic,Active,2024-02-28,10000.0,1535.96
A038411,C003859,Personal Wallet,Silver,Active,2022-08-16,20000.0,227.18
A038412,C008084,Personal Wallet,Basic,Active,2024-01-15,10000.0,766.42
A038413,C035790,Personal Wallet,Gold,Suspended,2022-06-23,40000.0,157.44
A038414,C022427,Personal Wallet,Gold,Active,2022-12-26,40000.0,1754.73
A038415,C012148,Personal Wallet,Basic,Active,2024-02-05,10000.0,777.69
A038416,C033220,Personal Wallet,Basic,Active,2024-11-29,10000.0,1939.19
A038417,C030435,Personal Wallet,Basic,Active,2024-11-28,10000.0,1364.47
A038418,C031234,Personal Wallet,Gold,Active,2024-01-01,40000.0,2491.81
A038419,C017817,Personal Wallet,Basic,Active,2023-08-18,10000.0,2574.55
A038420,C035035,Personal Wallet,Basic,Active,2023-07-12,10000.0,1580.51
A038421,C014215,Personal Wallet,Basic,Active,2022-09-07,10000.0,548.68
A038422,C033429,Personal Wallet,Basic,Active,2025-04-20,10000.0,1237.01
A038423,C026424,Personal Wallet,Basic,Active,2023-09-14,10000.0,573.85
A038424,C000904,Personal Wallet,Silver,Suspended,2026-05-12,20000.0,605.95
A038425,C001972,Personal Wallet,Silver,Active,2024-09-21,20000.0,4649.75
A038426,C043296,Personal Wallet,Basic,Active,2022-06-13,10000.0,507.33
A038427,C034390,Personal Wallet,Basic,Active,2026-03-25,10000.0,999.93
A038428,C042958,Personal Wallet,Silver,Active,2023-04-16,20000.0,500.49
A038429,C036202,Personal Wallet,Basic,Active,2023-04-22,10000.0,848.1
A038430,C009517,Personal Wallet,Silver,Active,2025-04-01,20000.0,983.73
A038431,C025158,Personal Wallet,Basic,Active,2024-07-24,10000.0,993.69
A038432,C044996,Personal Wallet,Basic,Active,2025-04-18,10000.0,211.32
A038433,C013505,Personal Wallet,Silver,Suspended,2022-05-31,20000.0,2204.83
A038434,C026080,Personal Wallet,Silver,Active,2022-06-21,20000.0,1538.88
A038435,C016887,Personal Wallet,Basic,Active,2024-07-04,10000.0,1333.87
A038436,C003802,Personal Wallet,Silver,Active,2023-05-23,20000.0,2884.19
A038437,C021565,Personal Wallet,Silver,Active,2025-01-25,20000.0,2333.27
A038438,C001004,Personal Wallet,Basic,Active,2024-06-07,10000.0,3823.23
A038439,C027008,Personal Wallet,Silver,Active,2024-11-12,20000.0,1177.4
A038440,C030344,Personal Wallet,Basic,Active,2023-05-23,10000.0,83.25
A038441,C006006,Personal Wallet,Basic,Active,2025-08-06,10000.0,843.15
A038442,C019734,Personal Wallet,Basic,Suspended,2024-05-18,10000.0,912.52
A038443,C028575,Personal Wallet,Silver,Active,2025-07-07,20000.0,621.9
A038444,C028656,Personal Wallet,Silver,Active,2023-07-16,20000.0,836.72
A038445,C022674,Personal Wallet,Basic,Active,2023-07-02,10000.0,1353.15
A038446,C040371,Personal Wallet,Basic,Active,2026-04-16,10000.0,2001.84
A038447,C022216,Personal Wallet,Basic,Active,2024-03-17,10000.0,742.08
A038448,C026975,Personal Wallet,Basic,Active,2025-02-09,10000.0,797.3
A038449,C026878,Personal Wallet,Basic,Active,2024-06-09,10000.0,555.82
A038450,C010944,Personal Wallet,Basic,Active,2023-10-10,10000.0,785.17
A038451,C038395,Personal Wallet,Silver,Active,2024-06-05,20000.0,1638.2
A038452,C019117,Personal Wallet,Silver,Active,2023-06-22,20000.0,2733.08
A038453,C012661,Personal Wallet,Silver,Active,2022-12-11,20000.0,1084.42
A038454,C002339,Personal Wallet,Silver,Active,2024-07-11,20000.0,1102.61
A038455,C004715,Personal Wallet,Basic,Active,2024-07-15,10000.0,350.67
A038456,C024241,Personal Wallet,Basic,Active,2024-11-09,10000.0,567.8
A038457,C030066,Personal Wallet,Silver,Active,2023-03-17,20000.0,1625.99
A038458,C033997,Personal Wallet,Basic,Active,2022-03-13,10000.0,646.75
A038459,C003343,Personal Wallet,Silver,Active,2024-03-22,20000.0,2570.38
A038460,C006788,Personal Wallet,Silver,Active,2025-03-13,20000.0,1220.52
A038461,C003036,Personal Wallet,Basic,Active,2026-06-20,10000.0,1651.94
A038462,C019463,Personal Wallet,Basic,Closed,2026-06-20,10000.0,1635.64
A038463,C010492,Personal Wallet,Basic,Active,2024-09-25,10000.0,1200.41
A038464,C021991,Personal Wallet,Basic,Active,2026-02-23,10000.0,641.2
A038465,C041148,Personal Wallet,Basic,Active,2025-04-12,10000.0,870.23
A038466,C028624,Personal Wallet,Basic,Active,2024-01-28,10000.0,924.67
A038467,C042346,Personal Wallet,Basic,Active,2024-05-12,10000.0,567.09
A038468,C008161,Personal Wallet,Silver,Active,2025-05-04,20000.0,397.82
A038469,C035067,Personal Wallet,Silver,Active,2025-10-03,20000.0,1467.79
A038470,C044655,Personal Wallet,Basic,Active,2024-03-20,10000.0,750.04
A038471,C017373,Personal Wallet,Silver,Active,2022-03-17,20000.0,109.08
A038472,C013546,Personal Wallet,Silver,Active,2023-05-31,20000.0,1182.96
A038473,C039907,Personal Wallet,Silver,Active,2024-10-19,20000.0,1376.17
A038474,C011403,Personal Wallet,Silver,Suspended,2022-05-01,20000.0,2279.45
A038475,C023015,Personal Wallet,Silver,Active,2026-06-20,20000.0,2473.73
A038476,C032545,Personal Wallet,Basic,Active,2023-08-10,10000.0,3844.31
A038477,C034137,Personal Wallet,Basic,Active,2023-10-05,10000.0,1205.74
A038478,C000074,Personal Wallet,Basic,Active,2025-01-02,10000.0,325.48
A038479,C011159,Personal Wallet,Basic,Active,2022-12-10,10000.0,3081.43
A038480,C028817,Personal Wallet,Basic,Active,2022-05-14,10000.0,2108.87
A038481,C009844,Personal Wallet,Gold,Suspended,2026-06-20,40000.0,8861.12
A038482,C043657,Personal Wallet,Basic,Active,2024-03-16,10000.0,1952.09
A038483,C003388,Personal Wallet,Basic,Active,2023-03-04,10000.0,202.43
A038484,C011054,Personal Wallet,Basic,Active,2024-01-13,10000.0,397.23
A038485,C022246,Personal Wallet,Silver,Closed,2024-01-29,20000.0,5298.04
A038486,C020667,Personal Wallet,Basic,Active,2023-12-16,10000.0,830.13
A038487,C026972,Personal Wallet,Basic,Active,2022-01-25,10000.0,1406.19
A038488,C031119,Personal Wallet,Silver,Active,2025-11-28,20000.0,591.17
A038489,C022076,Personal Wallet,Gold,Active,2024-01-14,40000.0,4649.94
A038490,C037999,Personal Wallet,Basic,Active,2023-04-01,10000.0,733.06
A038491,C029894,Personal Wallet,Basic,Suspended,2023-06-30,10000.0,2497.99
A038492,C025654,Personal Wallet,Basic,Active,2025-03-20,10000.0,545.62
A038493,C023484,Personal Wallet,Gold,Active,2025-10-26,40000.0,484.17
A038494,C013932,Personal Wallet,Silver,Active,2022-11-29,20000.0,567.71
A038495,C026478,Business Wallet,Business,Active,2024-12-26,80000.0,3316.08
A038496,C009929,Personal Wallet,Silver,Active,2024-09-08,20000.0,368.02
A038497,C031712,Personal Wallet,Basic,Active,2022-02-23,10000.0,1165.74
A038498,C003776,Personal Wallet,Gold,Active,2024-12-12,40000.0,17319.25
A038499,C033641,Personal Wallet,Basic,Active,2023-09-27,10000.0,392.08
A038500,C019448,Personal Wallet,Gold,Active,2026-02-03,40000.0,4301.01
A038501,C044500,Personal Wallet,Silver,Active,2024-05-16,20000.0,1394.69
A038502,C019694,Personal Wallet,Gold,Active,2026-04-01,40000.0,1897.44
A038503,C039851,Personal Wallet,Basic,Active,2023-08-08,10000.0,1845.33
A038504,C040302,Personal Wallet,Basic,Active,2024-04-08,10000.0,1139.41
A038505,C014348,Personal Wallet,Basic,Active,2022-10-27,10000.0,901.54
A038506,C016510,Personal Wallet,Silver,Active,2024-12-09,20000.0,1418.2
A038507,C043600,Personal Wallet,Silver,Active,2023-12-10,20000.0,1632.89
A038508,C014333,Personal Wallet,Silver,Active,2024-11-21,20000.0,7873.91
A038509,C041629,Personal Wallet,Silver,Active,2023-06-15,20000.0,1805.48
A038510,C002615,Personal Wallet,Basic,Active,2024-12-26,10000.0,1309.37
A038511,C004502,Personal Wallet,Silver,Active,2023-10-15,20000.0,613.07
A038512,C033495,Personal Wallet,Basic,Active,2023-11-24,10000.0,1129.11
A038513,C021554,Personal Wallet,Basic,Active,2023-07-22,10000.0,1657.15
A038514,C040744,Personal Wallet,Basic,Active,2024-10-31,10000.0,534.81
A038515,C012731,Personal Wallet,Basic,Active,2023-02-12,10000.0,1910.27
A038516,C039069,Business Wallet,Business,Active,2022-03-24,80000.0,13806.24
A038517,C021317,Business Wallet,Business,Active,2025-01-10,80000.0,3510.34
A038518,C029137,Personal Wallet,Silver,Active,2022-09-10,20000.0,1285.19
A038519,C022677,Personal Wallet,Silver,Active,2022-04-22,20000.0,964.2
A038520,C030942,Business Wallet,Business,Active,2026-02-04,80000.0,12552.71
A038521,C032953,Personal Wallet,Silver,Active,2024-04-04,20000.0,4606.96
A038522,C028091,Personal Wallet,Gold,Active,2023-02-06,40000.0,3804.34
A038523,C006289,Personal Wallet,Basic,Active,2024-12-09,10000.0,1832.23
A038524,C036407,Personal Wallet,Basic,Active,2025-01-27,10000.0,783.78
A038525,C018115,Personal Wallet,Basic,Active,2022-03-07,10000.0,2219.6
A038526,C011034,Personal Wallet,Silver,Active,2024-11-01,20000.0,805.55
A038527,C029594,Personal Wallet,Basic,Active,2025-11-28,10000.0,3459.16
A038528,C000522,Personal Wallet,Basic,Active,2026-02-08,10000.0,682.48
A038529,C017674,Personal Wallet,Basic,Active,2023-04-25,10000.0,1158.49
A038530,C030044,Personal Wallet,Gold,Suspended,2022-08-17,40000.0,1932.48
A038531,C030265,Personal Wallet,Basic,Active,2024-12-17,10000.0,425.67
A038532,C039874,Personal Wallet,Silver,Active,2026-05-05,20000.0,884.29
A038533,C021819,Personal Wallet,Silver,Active,2022-08-13,20000.0,640.21
A038534,C017789,Personal Wallet,Basic,Active,2022-08-21,10000.0,324.09
A038535,C035873,Personal Wallet,Gold,Active,2023-07-09,40000.0,2830.09
A038536,C041491,Personal Wallet,Silver,Active,2023-03-13,20000.0,3232.83
A038537,C000264,Personal Wallet,Basic,Active,2023-08-19,10000.0,819.87
A038538,C033750,Personal Wallet,Basic,Active,2022-04-27,10000.0,1242.24
A038539,C035413,Personal Wallet,Basic,Active,2024-02-23,10000.0,1346.24
A038540,C007281,Personal Wallet,Gold,Active,2024-08-27,40000.0,1254.01
A038541,C041789,Personal Wallet,Basic,Active,2024-05-12,10000.0,165.44
A038542,C043535,Personal Wallet,Basic,Active,2025-08-09,10000.0,514.19
A038543,C035569,Personal Wallet,Silver,Active,2023-05-21,20000.0,488.29
A038544,C035723,Business Wallet,Business,Active,2022-09-07,80000.0,14496.04
A038545,C042752,Personal Wallet,Basic,Active,2022-04-27,10000.0,805.1
A038546,C017526,Personal Wallet,Basic,Active,2024-07-26,10000.0,26.82
A038547,C038761,Personal Wallet,Basic,Active,2023-08-15,10000.0,790.91
A038548,C039755,Personal Wallet,Silver,Active,2022-12-25,20000.0,4762.17
A038549,C026916,Personal Wallet,Basic,Active,2022-12-04,10000.0,659.53
A038550,C031021,Personal Wallet,Basic,Active,2023-06-07,10000.0,596.77
A038551,C042212,Personal Wallet,Gold,Active,2025-06-20,40000.0,3751.83
A038552,C026632,Personal Wallet,Basic,Active,2022-11-16,10000.0,718.55
A038553,C027180,Personal Wallet,Silver,Active,2024-11-30,20000.0,2747.91
A038554,C033142,Personal Wallet,Basic,Active,2024-06-21,10000.0,3327.43
A038555,C017271,Personal Wallet,Basic,Active,2022-12-22,10000.0,1107.76
A038556,C035262,Personal Wallet,Gold,Active,2022-11-05,40000.0,4809.74
A038557,C034559,Personal Wallet,Silver,Active,2024-03-20,20000.0,4258.32
A038558,C030072,Personal Wallet,Silver,Active,2022-10-03,20000.0,959.46
A038559,C024225,Personal Wallet,Basic,Active,2025-12-17,10000.0,1195.99
A038560,C039251,Personal Wallet,Silver,Active,2023-10-07,20000.0,830.07
A038561,C023380,Personal Wallet,Gold,Active,2025-07-20,40000.0,2932.65
A038562,C028182,Personal Wallet,Basic,Active,2024-01-08,10000.0,600.49
A038563,C014236,Personal Wallet,Gold,Active,2024-08-03,40000.0,3496.51
A038564,C033530,Personal Wallet,Silver,Active,2024-11-22,20000.0,1546.17
A038565,C026372,Personal Wallet,Basic,Active,2026-02-07,10000.0,1406.48
A038566,C034296,Personal Wallet,Gold,Active,2025-01-18,40000.0,2881.28
A038567,C026091,Personal Wallet,Silver,Active,2024-09-03,20000.0,1639.72
A038568,C029392,Personal Wallet,Basic,Active,2022-02-20,10000.0,727.92
A038569,C006180,Personal Wallet,Silver,Active,2024-07-01,20000.0,2085.65
A038570,C002127,Personal Wallet,Basic,Active,2022-04-28,10000.0,653.2
A038571,C034017,Personal Wallet,Basic,Active,2023-01-13,10000.0,661.38
A038572,C027384,Personal Wallet,Silver,Active,2024-02-27,20000.0,2105.76
A038573,C036991,Personal Wallet,Silver,Active,2023-10-02,20000.0,928.67
A038574,C019920,Personal Wallet,Silver,Suspended,2024-08-12,20000.0,2647.75
A038575,C029211,Personal Wallet,Basic,Active,2025-08-03,10000.0,874.5
A038576,C007753,Personal Wallet,Silver,Active,2026-06-20,20000.0,2909.74
A038577,C043704,Personal Wallet,Silver,Active,2023-01-05,20000.0,1772.89
A038578,C032468,Personal Wallet,Basic,Active,2022-10-29,10000.0,2355.44
A038579,C021051,Personal Wallet,Silver,Suspended,2025-06-16,20000.0,1074.09
A038580,C044005,Personal Wallet,Basic,Active,2023-09-19,10000.0,672.84
A038581,C020652,Personal Wallet,Basic,Active,2025-05-09,10000.0,477.96
A038582,C001697,Personal Wallet,Basic,Active,2022-06-05,10000.0,629.03
A038583,C027167,Personal Wallet,Basic,Active,2024-01-10,10000.0,605.03
A038584,C030326,Personal Wallet,Basic,Active,2024-09-09,10000.0,454.02
A038585,C007920,Personal Wallet,Basic,Active,2024-05-16,10000.0,1132.21
A038586,C033656,Personal Wallet,Basic,Active,2022-08-10,10000.0,1383.28
A038587,C015842,Personal Wallet,Basic,Active,2025-12-19,10000.0,769.86
A038588,C025237,Personal Wallet,Basic,Active,2024-12-07,10000.0,199.33
A038589,C032572,Business Wallet,Gold,Active,2026-06-20,40000.0,2226.79
A038590,C010862,Personal Wallet,Basic,Active,2023-10-05,10000.0,1660.68
